,Rank,Prev_rank,Rider_name,Team_name,Points,Time,Year,Weight(kg),Height(m),Age,UAE-Team Emirates,Team Jumbo-Visma,INEOS Grenadiers,AG2R Citroën Team,BORA - hansgrohe,Movistar Team,Astana - Premier Tech,"Cofidis, Solutions Crédits",Bahrain - Victorious,EF Education - Nippo,Groupama - FDJ,Deceuninck - Quick Step,Team BikeExchange,Intermarché - Wanty - Gobert Matériaux,Trek - Segafredo,Team Qhubeka NextHash,B&B Hotels p/b KTM,Team Arkéa Samsic,Alpecin-Fenix,Israel Start-Up Nation,Team DSM,Team TotalEnergies,Lotto Soudal
521,14,14,BARGUIL Warren,Team Arkéa Samsic,160.0,31:0431:04,2020,61.0,1.82,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
522,10,10,BARGUIL Warren,Team Arkéa Samsic,200.0,7:327:32,2019,61.0,1.82,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
523,17,17,BARGUIL Warren,Team Fortuneo - Samsic,130.0,37:0637:06,2018,61.0,1.82,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
524,10,10,BARGUIL Warren,Team Sunweb,200.0,9:259:25,2017,61.0,1.82,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
525,23,23,BARGUIL Warren,Team Giant - Alpecin,85.0,52:1452:14,2016,61.0,1.82,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
526,14,14,BARGUIL Warren,Team Giant - Alpecin,160.0,31:1531:15,2015,61.0,1.82,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527,21,21,SOLER Marc,Movistar Team,95.0,1:31:531:31:53,2020,68.0,1.86,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,37,37,SOLER Marc,Movistar Team,25.0,1:35:451:35:45,2019,68.0,1.86,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,62,62,SOLER Marc,Movistar Team,25.0,2:18:512:18:51,2018,68.0,1.86,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,22,22,IZAGIRRE Gorka,Astana Pro Team,90.0,1:36:121:36:12,2020,66.0,1.76,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,42,42,IZAGIRRE Gorka,Astana Pro Team,25.0,1:40:171:40:17,2019,66.0,1.76,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,24,24,IZAGIRRE Gorka,Bahrain Merida Pro Cycling Team,80.0,50:0250:02,2018,66.0,1.76,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,32,32,IZAGIRRE Gorka,Movistar Team,40.0,1:41:341:41:34,2015,66.0,1.76,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,39,39,IZAGIRRE Gorka,Euskaltel - Euskadi,25.0,1:32:191:32:19,2012,66.0,1.76,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,66,66,IZAGIRRE Gorka,Euskaltel - Euskadi,25.0,1:59:471:59:47,2011,66.0,1.76,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,24,23,REICHENBACH Sébastien,Groupama - FDJ,80.0,1:39:271:39:27,2020,64.0,1.78,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537,17,17,REICHENBACH Sébastien,Groupama - FDJ,130.0,44:2944:29,2019,64.0,1.78,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
538,14,14,REICHENBACH Sébastien,FDJ,160.0,24:5924:59,2016,64.0,1.78,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539,85,86,REICHENBACH Sébastien,IAM Cycling,25.0,3:27:523:27:52,2014,64.0,1.78,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,26,26,CHEREL Mikaël,AG2R La Mondiale,70.0,1:40:511:40:51,2020,65.0,1.83,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,34,34,CHEREL Mikaël,AG2R La Mondiale,30.0,1:22:321:22:32,2019,65.0,1.83,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,57,57,CHEREL Mikaël,AG2R La Mondiale,25.0,2:27:452:27:45,2016,65.0,1.83,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,18,18,CHEREL Mikaël,AG2R La Mondiale,120.0,1:05:001:05:00,2015,65.0,1.83,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,59,60,CHEREL Mikaël,AG2R La Mondiale,25.0,2:52:002:52:00,2014,65.0,1.83,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,62,62,CHEREL Mikaël,AG2R La Mondiale,25.0,1:59:531:59:53,2012,65.0,1.83,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,28,28,MARTÍNEZ Daniel Felipe,EF Pro Cycling,60.0,1:55:121:55:12,2020,63.0,1.72,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547,36,36,MARTÍNEZ Daniel Felipe,Team EF Education First-Drapac p/b Cannondale,25.0,1:38:381:38:38,2018,63.0,1.72,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548,29,29,PINOT Thibaut,Groupama - FDJ,55.0,1:59:541:59:54,2020,63.0,1.8,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549,16,16,PINOT Thibaut,FDJ,140.0,38:5238:52,2015,63.0,1.8,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,3,3,PINOT Thibaut,FDJ.fr ,340.0,8:158:15,2014,63.0,1.8,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
551,10,10,PINOT Thibaut,FDJ - BigMat,200.0,17:1717:17,2012,63.0,1.8,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,31,31,SICARD Romain,Team Total Direct Energie,45.0,2:13:022:13:02,2020,63.0,1.79,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553,80,80,SICARD Romain,Team Total Direct Energie,25.0,2:38:262:38:26,2019,63.0,1.79,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
554,73,73,SICARD Romain,Direct Energie,25.0,2:42:532:42:53,2018,63.0,1.79,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,66,65,SICARD Romain,Direct Energie,25.0,2:33:242:33:24,2017,63.0,1.79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556,81,80,SICARD Romain,Direct Energie,25.0,3:09:113:09:11,2016,63.0,1.79,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557,33,33,SICARD Romain,Team Europcar,35.0,1:51:321:51:32,2015,63.0,1.79,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
558,122,123,SICARD Romain,Euskaltel - Euskadi,25.0,3:23:543:23:54,2013,63.0,1.79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,32,33,SÁNCHEZ Luis León,Astana Pro Team,40.0,2:13:472:13:47,2020,73.0,1.86,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,48,48,SÁNCHEZ Luis León,Astana Pro Team,25.0,2:10:252:10:25,2016,73.0,1.86,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,64,64,SÁNCHEZ Luis León,Rabobank Cycling Team,25.0,2:05:432:05:43,2012,73.0,1.86,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,57,57,SÁNCHEZ Luis León,Rabobank Cycling Team,25.0,1:46:091:46:09,2011,73.0,1.86,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,33,34,KÄMNA Lennard,BORA - hansgrohe,35.0,2:15:392:15:39,2020,65.0,1.81,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,40,40,KÄMNA Lennard,Team Sunweb,25.0,1:39:361:39:36,2019,65.0,1.81,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
565,34,32,BENNETT George,Team Jumbo-Visma,30.0,2:15:492:15:49,2020,58.0,1.8,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,24,23,BENNETT George,Team Jumbo-Visma,80.0,1:04:401:04:40,2019,58.0,1.8,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,53,53,BENNETT George,Team LottoNL-Jumbo,25.0,2:18:052:18:05,2016,58.0,1.8,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,35,35,VUILLERMOZ Alexis,AG2R La Mondiale,25.0,2:16:192:16:19,2020,60.0,1.74,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,41,41,VUILLERMOZ Alexis,AG2R La Mondiale,25.0,1:40:071:40:07,2019,60.0,1.74,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,13,13,VUILLERMOZ Alexis,AG2R La Mondiale,170.0,24:3824:38,2017,60.0,1.74,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,20,20,VUILLERMOZ Alexis,AG2R La Mondiale,100.0,42:2842:28,2016,60.0,1.74,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,26,26,VUILLERMOZ Alexis,AG2R La Mondiale,70.0,1:28:291:28:29,2015,60.0,1.74,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,46,46,VUILLERMOZ Alexis,Sojasun,25.0,1:40:051:40:05,2013,60.0,1.74,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,37,37,CARTHY Hugh,EF Pro Cycling,25.0,2:20:312:20:31,2020,69.0,1.93,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,39,39,MOLARD Rudy,Groupama - FDJ,25.0,2:26:532:26:53,2020,62.0,1.78,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,33,33,MOLARD Rudy,Groupama - FDJ,35.0,1:21:171:21:17,2019,62.0,1.78,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,38,39,MOLARD Rudy,Groupama - FDJ,25.0,1:47:361:47:36,2018,62.0,1.78,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
578,36,36,MOLARD Rudy,FDJ,25.0,1:35:551:35:55,2017,62.0,1.78,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579,51,51,MOLARD Rudy,"Cofidis, Solutions Crédits",25.0,2:34:222:34:22,2014,62.0,1.78,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,73,74,MOLARD Rudy,"Cofidis, Solutions Crédits",25.0,2:25:252:25:25,2013,62.0,1.78,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,40,41,POLANC Jan,UAE-Team Emirates,25.0,2:29:542:29:54,2020,62.0,1.72,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,54,54,POLANC Jan,Lampre - Merida,25.0,2:18:242:18:24,2016,62.0,1.72,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,42,42,GESINK Robert,Team Jumbo-Visma,25.0,2:30:352:30:35,2020,70.0,1.89,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,31,31,GESINK Robert,Team LottoNL-Jumbo,45.0,1:21:131:21:13,2018,70.0,1.89,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,6,6,GESINK Robert,Team LottoNL-Jumbo,260.0,10:4710:47,2015,70.0,1.89,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,26,26,GESINK Robert,Belkin-Pro Cycling Team,70.0,54:2554:25,2013,70.0,1.89,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,33,33,GESINK Robert,Rabobank Cycling Team,35.0,1:05:091:05:09,2011,70.0,1.89,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,43,43,JUNGELS Bob,Deceuninck - Quick Step,25.0,2:33:302:33:30,2020,70.0,1.89,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
589,11,11,JUNGELS Bob,Quick-Step Floors,190.0,16:3216:32,2018,70.0,1.89,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
590,27,27,JUNGELS Bob,Trek Factory Racing ,65.0,1:33:211:33:21,2015,70.0,1.89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
591,45,45,TEJADA Harold,Astana Pro Team,25.0,2:37:022:37:02,2020,63.0,1.8,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,49,49,EDET Nicolas,"Cofidis, Solutions Crédits",25.0,2:48:442:48:44,2020,60.0,1.76,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,43,43,EDET Nicolas,"Cofidis, Solutions Crédits",25.0,1:58:541:58:54,2018,60.0,1.76,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,76,76,EDET Nicolas,"Cofidis, Solutions Crédits",25.0,2:45:112:45:11,2017,60.0,1.76,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,106,107,EDET Nicolas,"Cofidis, Solutions Crédits",25.0,3:42:423:42:42,2016,60.0,1.76,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,111,110,EDET Nicolas,"Cofidis, Solutions Crédits",25.0,3:42:423:42:42,2015,60.0,1.76,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,77,77,EDET Nicolas,"Cofidis, Solutions Crédits",25.0,3:19:343:19:34,2014,60.0,1.76,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,128,127,EDET Nicolas,"Cofidis, le Crédit en Ligne",25.0,3:17:163:17:16,2012,60.0,1.76,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,51,51,EG Niklas,Trek - Segafredo,25.0,2:50:042:50:04,2020,60.0,1.83,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600,55,56,OLIVEIRA Nelson,Movistar Team,25.0,3:01:413:01:41,2020,67.0,1.8,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,79,79,OLIVEIRA Nelson,Movistar Team,25.0,2:35:512:35:51,2019,67.0,1.8,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,80,81,OLIVEIRA Nelson,Movistar Team,25.0,3:04:533:04:53,2016,67.0,1.8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,47,47,OLIVEIRA Nelson,Lampre - Merida,25.0,2:15:322:15:32,2015,67.0,1.8,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,87,87,OLIVEIRA Nelson,Lampre - Merida,25.0,3:30:363:30:36,2014,67.0,1.8,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,57,55,SCHACHMANN Maximilian,BORA - hansgrohe,25.0,3:03:283:03:28,2020,70.0,1.83,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,58,58,KRAGH ANDERSEN Søren,Team Sunweb,25.0,3:06:263:06:26,2020,73.0,1.78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
607,52,52,KRAGH ANDERSEN Søren,Team Sunweb,25.0,2:06:232:06:23,2018,73.0,1.78,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
608,62,64,BETTIOL Alberto,EF Pro Cycling,25.0,3:24:553:24:55,2020,69.0,1.8,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
609,69,70,BETTIOL Alberto,EF Education First,25.0,2:19:062:19:06,2019,69.0,1.8,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,90,91,BETTIOL Alberto,Cannondale-Drapac Pro Cycling Team,25.0,2:57:562:57:56,2017,69.0,1.8,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
611,63,63,GROßSCHARTNER Felix,BORA - hansgrohe,25.0,3:25:173:25:17,2020,64.0,1.84,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,64,62,ROCHE Nicolas,Team Sunweb,25.0,3:27:133:27:13,2020,70.0,1.78,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
613,45,45,ROCHE Nicolas,Team Sunweb,25.0,1:47:201:47:20,2019,70.0,1.78,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
614,33,33,ROCHE Nicolas,BMC Racing Team,35.0,1:32:351:32:35,2017,70.0,1.78,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,35,35,ROCHE Nicolas,Team Sky,25.0,1:54:081:54:08,2015,70.0,1.78,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,39,39,ROCHE Nicolas,Tinkoff - Saxo,25.0,1:58:451:58:45,2014,70.0,1.78,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,40,41,ROCHE Nicolas,Team Saxo - Tinkoff,25.0,1:34:171:34:17,2013,70.0,1.78,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,12,12,ROCHE Nicolas,AG2R La Mondiale,180.0,19:3319:33,2012,70.0,1.78,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,26,26,ROCHE Nicolas,AG2R La Mondiale,70.0,46:2346:23,2011,70.0,1.78,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,65,65,PETERS Nans,AG2R La Mondiale,25.0,3:27:463:27:46,2020,70.0,1.77,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,66,66,ANACONA Winner,Team Arkéa Samsic,25.0,3:32:403:32:40,2020,65.0,1.79,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,69,69,ANACONA Winner,Movistar Team,25.0,2:50:232:50:23,2016,65.0,1.79,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,57,57,ANACONA Winner,Movistar Team,25.0,2:31:142:31:14,2015,65.0,1.79,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,67,67,HIRT Jan,CCC Team,25.0,3:34:583:34:58,2020,62.0,1.81,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,68,68,HERMANS Ben,Israel Start-Up Nation,25.0,3:37:123:37:12,2020,72.0,1.86,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
626,70,72,ROJAS José Joaquín,Movistar Team,25.0,3:40:493:40:49,2020,70.0,1.77,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,79,79,ROJAS José Joaquín,Movistar Team,25.0,2:34:052:34:05,2013,70.0,1.77,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,80,80,ROJAS José Joaquín,Movistar Team,25.0,2:22:542:22:54,2011,70.0,1.77,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,72,70,DE LA CRUZ David,UAE-Team Emirates,25.0,3:41:203:41:20,2020,66.0,1.82,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,75,74,BENOOT Tiesj,Team Sunweb,25.0,3:48:503:48:50,2020,72.0,1.9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
631,59,59,BENOOT Tiesj,Lotto Soudal,25.0,2:07:282:07:28,2019,72.0,1.9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632,20,20,BENOOT Tiesj,Lotto Soudal,100.0,42:0442:04,2017,72.0,1.9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633,77,76,AMADOR Andrey,INEOS Grenadiers,25.0,3:49:043:49:04,2020,73.0,1.81,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,55,55,AMADOR Andrey,Movistar Team,25.0,1:59:551:59:55,2019,73.0,1.81,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,50,50,AMADOR Andrey,Movistar Team,25.0,2:05:382:05:38,2018,73.0,1.81,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,87,89,AMADOR Andrey,Movistar Team,25.0,2:56:432:56:43,2017,73.0,1.81,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,54,54,AMADOR Andrey,Movistar Team,25.0,1:58:591:58:59,2013,73.0,1.81,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,166,166,AMADOR Andrey,Movistar Team,25.0,3:54:353:54:35,2011,73.0,1.81,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,79,79,TRENTIN Matteo,CCC Team,25.0,3:52:103:52:10,2020,74.0,1.79,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,52,52,TRENTIN Matteo,Mitchelton-Scott,25.0,1:57:381:57:38,2019,74.0,1.79,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,117,117,TRENTIN Matteo,Etixx - Quick Step,25.0,3:50:593:50:59,2015,74.0,1.79,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
642,93,94,TRENTIN Matteo,Omega Pharma - Quick-Step,25.0,3:38:563:38:56,2014,74.0,1.79,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
643,142,142,TRENTIN Matteo,Omega Pharma - Quick-Step,25.0,3:45:303:45:30,2013,74.0,1.79,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
644,80,81,CATALDO Dario,Movistar Team,25.0,3:52:513:52:51,2020,64.0,1.75,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,83,83,BAUER Jack,Mitchelton-Scott,25.0,4:00:344:00:34,2020,74.0,1.91,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
646,121,122,BAUER Jack,Mitchelton-Scott,25.0,3:39:023:39:02,2018,74.0,1.91,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
647,105,107,BAUER Jack,Quick-Step Floors,25.0,3:15:133:15:13,2017,74.0,1.91,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
648,137,137,BAUER Jack,Garmin Sharp,25.0,4:29:574:29:57,2014,74.0,1.91,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
649,84,84,SAGAN Peter,BORA - hansgrohe,25.0,4:04:154:04:15,2020,78.0,1.84,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,82,83,SAGAN Peter,BORA - hansgrohe,25.0,2:44:242:44:24,2019,78.0,1.84,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,71,71,SAGAN Peter,BORA - hansgrohe,25.0,2:38:082:38:08,2018,78.0,1.84,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,95,96,SAGAN Peter,Tinkoff,25.0,3:27:093:27:09,2016,78.0,1.84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,46,46,SAGAN Peter,Tinkoff - Saxo,25.0,2:14:552:14:55,2015,78.0,1.84,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,60,61,SAGAN Peter,Cannondale ,25.0,2:52:522:52:52,2014,78.0,1.84,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,82,84,SAGAN Peter,Cannondale Pro Cycling Team,25.0,2:38:512:38:51,2013,78.0,1.84,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
656,42,43,SAGAN Peter,Liquigas - Cannondale,25.0,1:38:371:38:37,2012,78.0,1.84,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,85,85,NEILANDS Krists,Israel Start-Up Nation,25.0,4:11:034:11:03,2020,69.0,1.89,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
